"Feature matrix below based on Winter 25 Release Notes as of December 27, 2024",Spring 25 Release Notes (PDF),,,Spring 25 Release Notes (HTML),,,,,,,,
,,,,,,,,,,,,
Optimize Usage Costs with Predefined Negotiable Rating Elements,,,Revenue Cloud,Usage Management (Generally Available),Rate Management,,,TRUE,,"Use the predefined negotiable rating procedure or create a rating procedure by using the negotiable rating elements to calculate negotiated rates. Use Rating Procedure Builder to calculate negotiated rates and make sure that you apply the most accurate and favorable rates for your usage resources, reflecting any special agreements made during the negotiation. Provide precise billing and maintain customer satisfaction by honoring the negotiated terms. Default to base rates when specific negotiations don't exist.",,
Manage the Lifecycle of Rate Card Entries Effectively,,,Revenue Cloud,Usage Management (Generally Available),Rate Management,,,TRUE,,Simplify the transition of rate card entries from the draft to the active or the inactive state. Leverage the flexibility of status-based management to edit rate card entries in the draft status.,,
New and Changed Objects in Rate Management,,,Revenue Cloud,Usage Management (Generally Available),Rate Management,,,TRUE,,Do more with these changed Rate Management objects.,,
Enhance Reporting with On-Demand Summary Generation,,,Revenue Cloud,Usage Management (Generally Available),Consumption Management,,,TRUE,,"Empower account executives to quickly create comprehensive usage summaries that they can use to generate reports and forecast consumption of a resource. With quick access to consumption records and summaries, executives can swiftly resolve customer disputes.",,
Calculate Rates for Usage Summaries on Demand,,,Revenue Cloud,Usage Management (Generally Available),Consumption Management,,,TRUE,,Quickly resolve customer disputes and generate reports outside the schedule by calculating rates for usage summaries when needed. The process makes sure that all unrated usage records are considered. You can select specific usage records.,,
Streamline Billing with Enhanced Liable Summary Generation,,,Revenue Cloud,Usage Management (Generally Available),Consumption Management,,,TRUE,,"Simplify your billing cycle and reduce errors in consumption logging with liable summaries that are autogenerated every month. The predefined Data Processing Engine (DPE) job effectively logs and rates consumption, converts the consumed units into payable amounts, and prepares them for invoicing. By optimizing your billing processes, the DPE jobs guarantees precision and expedites consumption management, which ensures a clear, dispute-free invoicing process.",,
Manage Wallets for Usage Resources,,,Revenue Cloud,Usage Management (Generally Available),Wallet Management,,,TRUE,,"Seamlessly manage wallets for various usage resources’ transactions with Wallet Management. Account executives can manage credits and consumption, and handle entitlements and transactions, and customers can effectively track and control their service usage.",,
New Objects in Usage Management,,,Revenue Cloud,Usage Management (Generally Available),,,,TRUE,,"Do more with these new Usage Management objects.
",,
Use a Guided Setup to Easily Integrate Microsoft 365 with Salesforce Contracts,,,Revenue Cloud,Salesforce Contracts,,,TRUE,,,"Find all the necessary steps in one place to get a clear and organized path to complete the integration. Easily configure key components and ensure an error-free setup with step validation, embedded help content, and walkthrough videos. Simplify the integration, reduce setup time, address all prerequisites, and minimize troubleshooting. Eliminate the need for rediscovery with prebuilt configurations. Resolve issues efficiently with the help of clear error messages.",,
Enhance Privacy with a Discreet External Review Process,,,Revenue Cloud,Salesforce Contracts,,TRUE,,,,"Safeguard document integrity and establish full control over your review process with additional privacy controls for external reviews. Prevent internal comments and ‌user-specific changes from being exposed to third parties. Ensure document integrity by controlling the access for various stakeholders during different stages of the review. Contract authors can select between private and non-private modes when they share contract documents for review. In private review, the ownership of the temporary document copy is transferred to ‌third-party reviewers and the contract author doesn’t have access to this document. Comments and changes from ‌external reviewers are anonymized. Contract authors can even restart a private review with a revised set of reviewers.",,
Specify Attachment Format During Document Check-In,,,Revenue Cloud,Salesforce Contracts,,,TRUE,,,Contract authors can specify the file format for the document to be attached to a contract document version when they check in the document. Use the Check In Document File Type setting in Contract Type Config to control whether only .docx or both .pdf and .docx versions of the document are attached during check-in.,,
Prioritize Orders for Processing,,,Revenue Cloud,Dynamic Revenue Orchestrator,,TRUE,,,,"Process order submissions based on defined priority levels—High, Default, or Bulk. Dynamic Revenue Orchestrator processes high-priority transactions with established hourly limits. Manage the default and bulk transactions so as to make the most of system resources.",,
